Sample in Buffer,Sample in Window,TRIGGER,Top_BD_i/xlslice_0_Dout_p1[15:0],Top_BD_i/xlslice_1_Dout[15:0],Top_BD_i/AB_gen_stoneage_wrap_0_oup_expected_angle[9:0],Top_BD_i/AB_gen_stoneage_wrap_0_oup_n_pulses[7:0],Top_BD_i/AB_gen_stoneage_wrap_0_oup_pulse_counter[7:0],Top_BD_i/AB_gen_stoneage_wrap_0_oup_mod_sin[15:0],Top_BD_i/AB_gen_stoneage_wrap_0_oup_mod_cos[15:0],Top_BD_i/cobros_stoneage_wrap_0_update,Top_BD_i/HAXI_interconnect_0_M_axi_awvalid,Top_BD_i/clk_wiz_1_clk_out4
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,UNSIGNED,SIGNED,UNSIGNED,SIGNED,SIGNED,HEX,HEX,HEX
410,410,0,32322,-10432,974,0,45,-9762,-9945,0,0,1
411,411,0,32322,-10432,974,0,45,-9762,-9945,0,0,1
412,412,0,32322,-10432,974,0,45,-9762,-9945,0,0,1
413,413,0,32322,-10432,974,0,45,-9762,-9945,0,0,1
414,414,0,32322,-10432,974,0,45,-9762,-9945,0,0,1
415,415,0,32322,-10432,974,0,45,-9762,-9945,0,0,1
416,416,0,32322,-10432,974,0,45,-9762,-9945,0,0,1
417,417,0,32322,-10432,974,0,45,-9762,-9945,0,0,1
418,418,0,32322,-10432,974,0,45,-9762,-9945,0,0,1
419,419,0,32322,-10432,974,0,45,-9762,-9945,0,0,1
420,420,0,32322,-10432,974,0,45,-9762,-9945,0,0,1
421,421,0,32322,-10432,974,0,45,-9762,-9945,0,0,1
422,422,0,32322,-10432,974,0,45,-9762,-9945,0,0,1
423,423,0,32322,-10432,974,0,45,-9762,-9945,0,0,1
424,424,0,-32595,-9893,974,0,45,-9762,-9945,0,0,1
425,425,0,-32595,-9893,974,0,45,-9762,-9945,0,0,1
426,426,0,-32595,-9893,974,0,45,-9762,-9945,0,0,1
427,427,0,-32595,-9893,974,0,45,-9762,-9945,1,0,1
428,428,0,-32595,-9893,974,-19,7,9843,-9432,0,0,1
429,429,0,-32595,-9893,973,-19,2,9843,-9432,0,0,1
430,430,0,-32595,-9893,971,-19,87,9843,-9432,0,0,1
431,431,0,-32595,-9893,970,-19,82,9843,-9432,0,0,1
432,432,0,-32595,-9893,969,-19,77,9843,-9432,0,0,1
433,433,0,-32595,-9893,968,-19,72,9843,-9432,0,0,1
434,434,0,-32595,-9893,967,-19,67,9843,-9432,0,0,1
435,435,0,-32595,-9893,966,-19,62,9843,-9432,0,0,1
436,436,0,-32595,-9893,965,-19,57,9843,-9432,0,0,1
437,437,0,-32595,-9893,964,-19,52,9843,-9432,0,0,1
438,438,0,-32595,-9893,963,-19,47,9843,-9432,0,0,1
439,439,0,-32595,-9893,962,-19,42,9843,-9432,0,0,1
440,440,0,-32595,-9893,961,-19,37,9843,-9432,0,0,1
441,441,0,-32595,-9893,960,-19,32,9843,-9432,0,0,1
442,442,0,31953,-10639,959,-19,27,9843,-9432,0,0,1
443,443,0,31953,-10639,958,-19,22,9843,-9432,0,0,1
444,444,0,31953,-10639,957,-19,17,9843,-9432,0,0,1
445,445,0,31953,-10639,956,-19,12,9843,-9432,1,0,1
446,446,0,31953,-10639,955,3,51,-12948,-9727,0,0,1
447,447,0,31953,-10639,955,3,66,-12948,-9727,0,0,1
448,448,0,31953,-10639,955,3,81,-12948,-9727,0,0,1
449,449,0,31953,-10639,956,3,6,-12948,-9727,0,0,1
450,450,0,31953,-10639,956,3,21,-12948,-9727,0,0,1
451,451,0,31953,-10639,956,3,36,-12948,-9727,0,0,1
452,452,0,31953,-10639,956,3,51,-12948,-9727,0,0,1
453,453,0,31953,-10639,956,3,66,-12948,-9727,0,0,1
454,454,0,31953,-10639,956,3,81,-12948,-9727,0,0,1
455,455,0,31953,-10639,957,3,6,-12948,-9727,0,0,1
456,456,0,31953,-10639,957,3,21,-12948,-9727,0,0,1
457,457,0,31953,-10639,957,3,36,-12948,-9727,0,0,1
458,458,0,31953,-10639,957,3,51,-12948,-9727,0,0,1
459,459,0,31953,-10639,957,3,66,-12948,-9727,0,0,1
460,460,0,32042,-10584,957,3,81,-12948,-9727,0,0,1
461,461,0,32042,-10584,958,3,6,-12948,-9727,0,0,1
462,462,0,32042,-10584,958,3,21,-12948,-9727,0,0,1
463,463,0,32042,-10584,958,3,36,-12948,-9727,1,0,1
464,464,0,32042,-10584,958,3,51,-12624,-9729,0,0,1
465,465,0,32042,-10584,958,3,66,-12624,-9729,0,0,1
466,466,0,32042,-10584,958,3,81,-12624,-9729,0,0,1
467,467,0,32042,-10584,959,3,6,-12624,-9729,0,0,1
468,468,0,32042,-10584,959,3,21,-12624,-9729,0,0,1
469,469,0,32042,-10584,959,3,36,-12624,-9729,0,0,1
470,470,0,32042,-10584,959,3,51,-12624,-9729,0,0,1
471,471,0,32042,-10584,959,3,66,-12624,-9729,0,0,1
472,472,0,32042,-10584,959,3,81,-12624,-9729,0,0,1
473,473,0,32042,-10584,960,3,6,-12624,-9729,0,0,1
474,474,0,32042,-10584,960,3,21,-12624,-9729,0,0,1
475,475,0,32042,-10584,960,3,36,-12624,-9729,0,0,1
476,476,0,32042,-10584,960,3,51,-12624,-9729,0,0,1
477,477,0,32042,-10584,960,3,66,-12624,-9729,0,0,1
478,478,0,32048,-10565,960,3,81,-12624,-9729,0,0,1
479,479,0,32048,-10565,961,3,6,-12624,-9729,0,0,1
480,480,0,32048,-10565,961,3,21,-12624,-9729,0,0,1
481,481,0,32048,-10565,961,3,36,-12624,-9729,1,0,1
482,482,0,32048,-10565,961,2,49,-12083,-9786,0,0,1
483,483,0,32048,-10565,961,2,59,-12083,-9786,0,0,1
484,484,0,32048,-10565,961,2,69,-12083,-9786,0,0,1
485,485,0,32048,-10565,961,2,79,-12083,-9786,0,0,1
486,486,0,32048,-10565,961,2,89,-12083,-9786,0,0,1
487,487,0,32048,-10565,962,2,9,-12083,-9786,0,0,1
488,488,0,32048,-10565,962,2,19,-12083,-9786,0,0,1
489,489,0,32048,-10565,962,2,29,-12083,-9786,0,0,1
490,490,0,32048,-10565,962,2,39,-12083,-9786,0,0,1
491,491,0,32048,-10565,962,2,49,-12083,-9786,0,0,1
492,492,0,32048,-10565,962,2,59,-12083,-9786,0,0,1
493,493,0,32048,-10565,962,2,69,-12083,-9786,0,0,1
494,494,0,32048,-10565,962,2,79,-12083,-9786,0,0,1
495,495,0,32048,-10565,962,2,89,-12083,-9786,0,0,1
496,496,0,32015,-10587,963,2,9,-12083,-9786,0,0,1
497,497,0,32015,-10587,963,2,19,-12083,-9786,0,0,1
498,498,0,32015,-10587,963,2,29,-12083,-9786,0,0,1
499,499,0,32015,-10587,963,2,39,-12083,-9786,1,0,1
500,500,1,32015,-10587,963,2,49,-11705,-9855,0,0,1
501,501,0,32015,-10587,963,2,59,-11705,-9855,0,0,1
502,502,0,32015,-10587,963,2,69,-11705,-9855,0,0,1
503,503,0,32015,-10587,963,2,79,-11705,-9855,0,0,1
504,504,0,32015,-10587,963,2,89,-11705,-9855,0,0,1
505,505,0,32015,-10587,964,2,9,-11705,-9855,0,0,1
506,506,0,32015,-10587,964,2,19,-11705,-9855,0,0,1
507,507,0,32015,-10587,964,2,29,-11705,-9855,0,0,1
508,508,0,32015,-10587,964,2,39,-11705,-9855,0,0,1
509,509,0,32015,-10587,964,2,49,-11705,-9855,0,0,1
510,510,0,32015,-10587,964,2,59,-11705,-9855,0,0,1
511,511,0,32015,-10587,964,2,69,-11705,-9855,0,0,1
512,512,0,32015,-10587,964,2,79,-11705,-9855,0,0,1
513,513,0,32015,-10587,964,2,89,-11705,-9855,0,0,1
514,514,0,32089,-10575,965,2,9,-11705,-9855,0,0,1
515,515,0,32089,-10575,965,2,19,-11705,-9855,0,0,1
516,516,0,32089,-10575,965,2,29,-11705,-9855,0,0,1
517,517,0,32089,-10575,965,2,39,-11705,-9855,1,0,1
518,518,0,32089,-10575,965,1,47,-11366,-9890,0,0,1
519,519,0,32089,-10575,965,1,52,-11366,-9890,0,0,1
520,520,0,32089,-10575,965,1,57,-11366,-9890,0,0,1
521,521,0,32089,-10575,965,1,62,-11366,-9890,0,0,1
522,522,0,32089,-10575,965,1,67,-11366,-9890,0,0,1
523,523,0,32089,-10575,965,1,72,-11366,-9890,0,0,1
524,524,0,32089,-10575,965,1,77,-11366,-9890,0,0,1
525,525,0,32089,-10575,965,1,82,-11366,-9890,0,0,1
526,526,0,32089,-10575,965,1,87,-11366,-9890,0,0,1
527,527,0,32089,-10575,966,1,2,-11366,-9890,0,0,1
528,528,0,32089,-10575,966,1,7,-11366,-9890,0,0,1
529,529,0,32089,-10575,966,1,12,-11366,-9890,0,0,1
530,530,0,32089,-10575,966,1,17,-11366,-9890,0,0,1
531,531,0,32089,-10575,966,1,22,-11366,-9890,0,0,1
532,532,0,32128,-10576,966,1,27,-11366,-9890,0,0,1
533,533,0,32128,-10576,966,1,32,-11366,-9890,0,0,1
534,534,0,32128,-10576,966,1,37,-11366,-9890,0,0,1
535,535,0,32128,-10576,966,1,42,-11366,-9890,1,0,1
536,536,0,32128,-10576,966,1,47,-11194,-9914,0,0,1
537,537,0,32128,-10576,966,1,52,-11194,-9914,0,0,1
538,538,0,32128,-10576,966,1,57,-11194,-9914,0,0,1
539,539,0,32128,-10576,966,1,62,-11194,-9914,0,0,1
540,540,0,32128,-10576,966,1,67,-11194,-9914,0,0,1
541,541,0,32128,-10576,966,1,72,-11194,-9914,0,0,1
542,542,0,32128,-10576,966,1,77,-11194,-9914,0,0,1
543,543,0,32128,-10576,966,1,82,-11194,-9914,0,0,1
544,544,0,32128,-10576,966,1,87,-11194,-9914,0,0,1
545,545,0,32128,-10576,967,1,2,-11194,-9914,0,0,1
546,546,0,32128,-10576,967,1,7,-11194,-9914,0,0,1
547,547,0,32128,-10576,967,1,12,-11194,-9914,0,0,1
548,548,0,32128,-10576,967,1,17,-11194,-9914,0,0,1
549,549,0,32128,-10576,967,1,22,-11194,-9914,0,0,1
550,550,0,32112,-10679,967,1,27,-11194,-9914,0,0,1
551,551,0,32112,-10679,967,1,32,-11194,-9914,0,0,1
552,552,0,32112,-10679,967,1,37,-11194,-9914,0,0,1
553,553,0,32112,-10679,967,1,42,-11194,-9914,1,0,1
554,554,0,32112,-10679,967,1,47,-11004,-10033,0,0,1
555,555,0,32112,-10679,967,1,52,-11004,-10033,0,0,1
556,556,0,32112,-10679,967,1,57,-11004,-10033,0,0,1
557,557,0,32112,-10679,967,1,62,-11004,-10033,0,0,1
558,558,0,32112,-10679,967,1,67,-11004,-10033,0,0,1
559,559,0,32112,-10679,967,1,72,-11004,-10033,0,0,1
560,560,0,32112,-10679,967,1,77,-11004,-10033,0,0,1
561,561,0,32112,-10679,967,1,82,-11004,-10033,0,0,1
562,562,0,32112,-10679,967,1,87,-11004,-10033,0,0,1
563,563,0,32112,-10679,968,1,2,-11004,-10033,0,0,1
564,564,0,32112,-10679,968,1,7,-11004,-10033,0,0,1
565,565,0,32112,-10679,968,1,12,-11004,-10033,0,0,1
566,566,0,32112,-10679,968,1,17,-11004,-10033,0,0,1
567,567,0,32112,-10679,968,1,22,-11004,-10033,0,0,1
568,568,0,32173,-10741,968,1,27,-11004,-10033,0,0,1
569,569,0,32173,-10741,968,1,32,-11004,-10033,0,0,1
570,570,0,32173,-10741,968,1,37,-11004,-10033,0,0,1
571,571,0,32173,-10741,968,1,42,-11004,-10033,1,0,1
572,572,0,32173,-10741,968,1,47,-10840,-10113,0,0,1
573,573,0,32173,-10741,968,1,52,-10840,-10113,0,0,1
574,574,0,32173,-10741,968,1,57,-10840,-10113,0,0,1
575,575,0,32173,-10741,968,1,62,-10840,-10113,0,0,1
576,576,0,32173,-10741,968,1,67,-10840,-10113,0,0,1
577,577,0,32173,-10741,968,1,72,-10840,-10113,0,0,1
578,578,0,32173,-10741,968,1,77,-10840,-10113,0,0,1
579,579,0,32173,-10741,968,1,82,-10840,-10113,0,0,1
580,580,0,32173,-10741,968,1,87,-10840,-10113,0,0,1
581,581,0,32173,-10741,969,1,2,-10840,-10113,0,0,1
582,582,0,32173,-10741,969,1,7,-10840,-10113,0,0,1
583,583,0,32173,-10741,969,1,12,-10840,-10113,0,0,1
584,584,0,32173,-10741,969,1,17,-10840,-10113,0,0,1
585,585,0,32173,-10741,969,1,22,-10840,-10113,0,0,1
586,586,0,32173,-10741,969,1,27,-10840,-10113,0,0,1
587,587,0,32173,-10741,969,1,32,-10840,-10113,0,0,1
588,588,0,32173,-10741,969,1,37,-10840,-10113,0,0,1
589,589,0,32173,-10741,969,1,42,-10840,-10113,1,0,1
590,590,0,32173,-10741,969,1,47,-10653,-10136,0,0,1
591,591,0,32173,-10741,969,1,52,-10653,-10136,0,0,1
592,592,0,32173,-10741,969,1,57,-10653,-10136,0,0,1
593,593,0,32173,-10741,969,1,62,-10653,-10136,0,0,1
594,594,0,32173,-10741,969,1,67,-10653,-10136,0,0,1
595,595,0,32173,-10741,969,1,72,-10653,-10136,0,0,1
596,596,0,32173,-10741,969,1,77,-10653,-10136,0,0,1
597,597,0,32173,-10741,969,1,82,-10653,-10136,0,0,1
598,598,0,32173,-10741,969,1,87,-10653,-10136,0,0,1
599,599,0,32173,-10741,970,1,2,-10653,-10136,0,0,1
600,600,0,32173,-10741,970,1,7,-10653,-10136,0,0,1
601,601,0,32173,-10741,970,1,12,-10653,-10136,0,0,1
602,602,0,32173,-10741,970,1,17,-10653,-10136,0,0,1
603,603,0,32173,-10741,970,1,22,-10653,-10136,0,0,1
604,604,0,32215,-10873,970,1,27,-10653,-10136,0,0,1
605,605,0,32215,-10873,970,1,32,-10653,-10136,0,0,1
606,606,0,32215,-10873,970,1,37,-10653,-10136,0,0,1
607,607,0,32215,-10873,970,1,42,-10653,-10136,1,0,1
608,608,0,32215,-10873,970,0,45,-10481,-10282,0,0,1
609,609,0,32215,-10873,970,0,45,-10481,-10282,0,0,1
610,610,0,32215,-10873,970,0,45,-10481,-10282,0,0,1
611,611,0,32215,-10873,970,0,45,-10481,-10282,0,0,1
612,612,0,32215,-10873,970,0,45,-10481,-10282,0,0,1
613,613,0,32215,-10873,970,0,45,-10481,-10282,0,0,1
614,614,0,32215,-10873,970,0,45,-10481,-10282,0,0,1
615,615,0,32215,-10873,970,0,45,-10481,-10282,0,0,1
616,616,0,32215,-10873,970,0,45,-10481,-10282,0,0,1
617,617,0,32215,-10873,970,0,45,-10481,-10282,0,0,1
618,618,0,32215,-10873,970,0,45,-10481,-10282,0,0,1
619,619,0,32215,-10873,970,0,45,-10481,-10282,0,0,1
620,620,0,32215,-10873,970,0,45,-10481,-10282,0,0,1
621,621,0,32215,-10873,970,0,45,-10481,-10282,0,0,1
622,622,0,32121,-10939,970,0,45,-10481,-10282,0,0,1
623,623,0,32121,-10939,970,0,45,-10481,-10282,0,0,1
624,624,0,32121,-10939,970,0,45,-10481,-10282,0,0,1
625,625,0,32121,-10939,970,0,45,-10481,-10282,1,0,1
626,626,0,32121,-10939,970,0,45,-10450,-10345,0,0,1
627,627,0,32121,-10939,970,0,45,-10450,-10345,0,0,1
628,628,0,32121,-10939,970,0,45,-10450,-10345,0,0,1
629,629,0,32121,-10939,970,0,45,-10450,-10345,0,0,1
630,630,0,32121,-10939,970,0,45,-10450,-10345,0,0,1
631,631,0,32121,-10939,970,0,45,-10450,-10345,0,0,1
632,632,0,32121,-10939,970,0,45,-10450,-10345,0,0,1
633,633,0,32121,-10939,970,0,45,-10450,-10345,0,0,1
634,634,0,32121,-10939,970,0,45,-10450,-10345,0,0,1
635,635,0,32121,-10939,970,0,45,-10450,-10345,0,0,1
636,636,0,32121,-10939,970,0,45,-10450,-10345,0,0,1
637,637,0,32121,-10939,970,0,45,-10450,-10345,0,0,1
638,638,0,32121,-10939,970,0,45,-10450,-10345,0,0,1
639,639,0,32121,-10939,970,0,45,-10450,-10345,0,0,1
640,640,0,32059,-11063,970,0,45,-10450,-10345,0,0,1
641,641,0,32059,-11063,970,0,45,-10450,-10345,0,0,1
642,642,0,32059,-11063,970,0,45,-10450,-10345,0,0,1
643,643,0,32059,-11063,970,0,45,-10450,-10345,1,0,1
644,644,0,32059,-11063,970,0,45,-10430,-10462,0,0,1
645,645,0,32059,-11063,970,0,45,-10430,-10462,0,0,1
646,646,0,32059,-11063,970,0,45,-10430,-10462,0,0,1
647,647,0,32059,-11063,970,0,45,-10430,-10462,0,0,1
648,648,0,32059,-11063,970,0,45,-10430,-10462,0,0,1
649,649,0,32059,-11063,970,0,45,-10430,-10462,0,0,1
650,650,0,32059,-11063,970,0,45,-10430,-10462,0,0,1
651,651,0,32059,-11063,970,0,45,-10430,-10462,0,0,1
652,652,0,32059,-11063,970,0,45,-10430,-10462,0,0,1
653,653,0,32059,-11063,970,0,45,-10430,-10462,0,0,1
654,654,0,32059,-11063,970,0,45,-10430,-10462,0,0,1
655,655,0,32059,-11063,970,0,45,-10430,-10462,0,0,1
656,656,0,32059,-11063,970,0,45,-10430,-10462,0,0,1
657,657,0,32059,-11063,970,0,45,-10430,-10462,0,0,1
658,658,0,32020,-11101,970,0,45,-10430,-10462,0,0,1
659,659,0,32020,-11101,970,0,45,-10430,-10462,0,0,1
660,660,0,32020,-11101,970,0,45,-10430,-10462,0,0,1
661,661,0,32020,-11101,970,0,45,-10430,-10462,1,0,1
662,662,0,32020,-11101,970,0,45,-10417,-10498,0,0,1
663,663,0,32020,-11101,970,0,45,-10417,-10498,0,0,1
664,664,0,32020,-11101,970,0,45,-10417,-10498,0,0,1
665,665,0,32020,-11101,970,0,45,-10417,-10498,0,0,1
666,666,0,32020,-11101,970,0,45,-10417,-10498,0,0,1
667,667,0,32020,-11101,970,0,45,-10417,-10498,0,0,1
668,668,0,32020,-11101,970,0,45,-10417,-10498,0,0,1
669,669,0,32020,-11101,970,0,45,-10417,-10498,0,0,1
670,670,0,32020,-11101,970,0,45,-10417,-10498,0,0,1
671,671,0,32020,-11101,970,0,45,-10417,-10498,0,0,1
672,672,0,32020,-11101,970,0,45,-10417,-10498,0,0,1
673,673,0,32020,-11101,970,0,45,-10417,-10498,0,0,1
674,674,0,32020,-11101,970,0,45,-10417,-10498,0,0,1
675,675,0,32020,-11101,970,0,45,-10417,-10498,0,0,1
676,676,0,31977,-11157,970,0,45,-10417,-10498,0,0,1
677,677,0,31977,-11157,970,0,45,-10417,-10498,0,0,1
678,678,0,31977,-11157,970,0,45,-10417,-10498,0,0,1
679,679,0,31977,-11157,970,0,45,-10417,-10498,1,0,1
680,680,0,31977,-11157,970,0,45,-10403,-10551,0,0,1
681,681,0,31977,-11157,970,0,45,-10403,-10551,0,0,1
682,682,0,31977,-11157,970,0,45,-10403,-10551,0,0,1
683,683,0,31977,-11157,970,0,45,-10403,-10551,0,0,1
684,684,0,31977,-11157,970,0,45,-10403,-10551,0,0,1
685,685,0,31977,-11157,970,0,45,-10403,-10551,0,0,1
686,686,0,31977,-11157,970,0,45,-10403,-10551,0,0,1
687,687,0,31977,-11157,970,0,45,-10403,-10551,0,0,1
688,688,0,31977,-11157,970,0,45,-10403,-10551,0,0,1
689,689,0,31977,-11157,970,0,45,-10403,-10551,0,0,1
690,690,0,31977,-11157,970,0,45,-10403,-10551,0,0,1
691,691,0,31977,-11157,970,0,45,-10403,-10551,0,0,1
692,692,0,31977,-11157,970,0,45,-10403,-10551,0,0,1
693,693,0,31977,-11157,970,0,45,-10403,-10551,0,0,1
694,694,0,31857,-11188,970,0,45,-10403,-10551,0,0,1
695,695,0,31857,-11188,970,0,45,-10403,-10551,0,0,1
696,696,0,31857,-11188,970,0,45,-10403,-10551,0,0,1
697,697,0,31857,-11188,970,0,45,-10403,-10551,1,0,1
698,698,0,31857,-11188,970,0,45,-10364,-10580,0,0,1
699,699,0,31857,-11188,970,0,45,-10364,-10580,0,0,1
700,700,0,31857,-11188,970,0,45,-10364,-10580,0,0,1
701,701,0,31857,-11188,970,0,45,-10364,-10580,0,0,1
702,702,0,31857,-11188,970,0,45,-10364,-10580,0,0,1
703,703,0,31857,-11188,970,0,45,-10364,-10580,0,0,1
704,704,0,31857,-11188,970,0,45,-10364,-10580,0,0,1
705,705,0,31857,-11188,970,0,45,-10364,-10580,0,0,1
706,706,0,31857,-11188,970,0,45,-10364,-10580,0,0,1
707,707,0,31857,-11188,970,0,45,-10364,-10580,0,0,1
708,708,0,31857,-11188,970,0,45,-10364,-10580,0,0,1
709,709,0,31857,-11188,970,0,45,-10364,-10580,0,0,1
710,710,0,31857,-11188,970,0,45,-10364,-10580,0,0,1
711,711,0,31857,-11188,970,0,45,-10364,-10580,0,0,1
712,712,0,29640,-12293,970,0,45,-10364,-10580,0,0,1
713,713,0,29640,-12293,970,0,45,-10364,-10580,0,0,1
714,714,0,29640,-12293,970,0,45,-10364,-10580,0,0,1
715,715,0,29640,-12293,970,0,45,-10364,-10580,1,0,1
716,716,0,29640,-12293,970,-2,41,-9643,-11625,0,0,1
717,717,0,29640,-12293,970,-2,31,-9643,-11625,0,0,1
718,718,0,29640,-12293,970,-2,21,-9643,-11625,0,0,1
719,719,0,29640,-12293,970,-2,11,-9643,-11625,0,0,1
720,720,0,29640,-12293,970,-2,1,-9643,-11625,0,0,1
721,721,0,29640,-12293,969,-2,81,-9643,-11625,0,0,1
722,722,0,29640,-12293,969,-2,71,-9643,-11625,0,0,1
723,723,0,29640,-12293,969,-2,61,-9643,-11625,0,0,1
724,724,0,29640,-12293,969,-2,51,-9643,-11625,0,0,1
725,725,0,29640,-12293,969,-2,41,-9643,-11625,0,0,1
726,726,0,29640,-12293,969,-2,31,-9643,-11625,0,0,1
727,727,0,29640,-12293,969,-2,21,-9643,-11625,0,0,1
728,728,0,29640,-12293,969,-2,11,-9643,-11625,0,0,1
729,729,0,29640,-12293,969,-2,1,-9643,-11625,0,0,1
730,730,0,31997,-11174,968,-2,81,-9643,-11625,0,0,1
731,731,0,31997,-11174,968,-2,71,-9643,-11625,0,0,1
732,732,0,31997,-11174,968,-2,61,-9643,-11625,0,0,1
733,733,0,31997,-11174,968,-2,51,-9643,-11625,1,0,1
734,734,0,31997,-11174,968,0,45,-10781,-10521,0,0,1
735,735,0,31997,-11174,968,0,45,-10781,-10521,0,0,1
736,736,0,31997,-11174,968,0,45,-10781,-10521,0,0,1
737,737,0,31997,-11174,968,0,45,-10781,-10521,0,0,1
738,738,0,31997,-11174,968,0,45,-10781,-10521,0,0,1
739,739,0,31997,-11174,968,0,45,-10781,-10521,0,0,1
740,740,0,31997,-11174,968,0,45,-10781,-10521,0,0,1
741,741,0,31997,-11174,968,0,45,-10781,-10521,0,0,1
742,742,0,31997,-11174,968,0,45,-10781,-10521,0,0,1
743,743,0,31997,-11174,968,0,45,-10781,-10521,0,0,1
744,744,0,31997,-11174,968,0,45,-10781,-10521,0,0,1
745,745,0,31997,-11174,968,0,45,-10781,-10521,0,0,1
746,746,0,31997,-11174,968,0,45,-10781,-10521,0,0,1
747,747,0,31997,-11174,968,0,45,-10781,-10521,0,0,1
748,748,0,31974,-11161,968,0,45,-10781,-10521,0,0,1
749,749,0,31974,-11161,968,0,45,-10781,-10521,0,0,1
750,750,0,31974,-11161,968,0,45,-10781,-10521,0,0,1
751,751,0,31974,-11161,968,0,45,-10781,-10521,1,0,1
752,752,0,31974,-11161,968,0,45,-10773,-10509,0,0,1
753,753,0,31974,-11161,968,0,45,-10773,-10509,0,0,1
754,754,0,31974,-11161,968,0,45,-10773,-10509,0,0,1
755,755,0,31974,-11161,968,0,45,-10773,-10509,0,0,1
756,756,0,31974,-11161,968,0,45,-10773,-10509,0,0,1
757,757,0,31974,-11161,968,0,45,-10773,-10509,0,0,1
758,758,0,31974,-11161,968,0,45,-10773,-10509,0,0,1
759,759,0,31974,-11161,968,0,45,-10773,-10509,0,0,1
760,760,0,31974,-11161,968,0,45,-10773,-10509,0,0,1
761,761,0,31974,-11161,968,0,45,-10773,-10509,0,0,1
762,762,0,31974,-11161,968,0,45,-10773,-10509,0,0,1
763,763,0,31974,-11161,968,0,45,-10773,-10509,0,0,1
764,764,0,31974,-11161,968,0,45,-10773,-10509,0,0,1
765,765,0,31974,-11161,968,0,45,-10773,-10509,0,0,1
766,766,0,31920,-11127,968,0,45,-10773,-10509,0,0,1
767,767,0,31920,-11127,968,0,45,-10773,-10509,0,0,1
768,768,0,31920,-11127,968,0,45,-10773,-10509,0,0,1
769,769,0,31920,-11127,968,0,45,-10773,-10509,1,0,1
770,770,0,31920,-11127,968,0,45,-10755,-10477,0,0,1
771,771,0,31920,-11127,968,0,45,-10755,-10477,0,0,1
772,772,0,31920,-11127,968,0,45,-10755,-10477,0,0,1
773,773,0,31920,-11127,968,0,45,-10755,-10477,0,0,1
774,774,0,31920,-11127,968,0,45,-10755,-10477,0,0,1
775,775,0,31920,-11127,968,0,45,-10755,-10477,0,0,1
776,776,0,31920,-11127,968,0,45,-10755,-10477,0,0,1
777,777,0,31920,-11127,968,0,45,-10755,-10477,0,0,1
778,778,0,31920,-11127,968,0,45,-10755,-10477,0,0,1
779,779,0,31920,-11127,968,0,45,-10755,-10477,0,0,1
780,780,0,31920,-11127,968,0,45,-10755,-10477,0,0,1
781,781,0,31920,-11127,968,0,45,-10755,-10477,0,0,1
782,782,0,31920,-11127,968,0,45,-10755,-10477,0,0,1
783,783,0,31920,-11127,968,0,45,-10755,-10477,0,0,1
784,784,0,31959,-11139,968,0,45,-10755,-10477,0,0,1
785,785,0,31959,-11139,968,0,45,-10755,-10477,0,0,1
786,786,0,31959,-11139,968,0,45,-10755,-10477,0,0,1
787,787,0,31959,-11139,968,0,45,-10755,-10477,1,0,1
788,788,0,31959,-11139,968,0,45,-10768,-10488,0,0,1
789,789,0,31959,-11139,968,0,45,-10768,-10488,0,0,1
790,790,0,31959,-11139,968,0,45,-10768,-10488,0,0,1
791,791,0,31959,-11139,968,0,45,-10768,-10488,0,0,1
792,792,0,31959,-11139,968,0,45,-10768,-10488,0,0,1
793,793,0,31959,-11139,968,0,45,-10768,-10488,0,0,1
794,794,0,31959,-11139,968,0,45,-10768,-10488,0,0,1
795,795,0,31959,-11139,968,0,45,-10768,-10488,0,0,1
796,796,0,31959,-11139,968,0,45,-10768,-10488,0,0,1
797,797,0,31959,-11139,968,0,45,-10768,-10488,0,0,1
798,798,0,31959,-11139,968,0,45,-10768,-10488,0,0,1
799,799,0,31959,-11139,968,0,45,-10768,-10488,0,0,1
800,800,0,31959,-11139,968,0,45,-10768,-10488,0,0,1
801,801,0,31959,-11139,968,0,45,-10768,-10488,0,0,1
802,802,0,31600,-11598,968,0,45,-10768,-10488,0,0,1
803,803,0,31600,-11598,968,0,45,-10768,-10488,0,0,1
804,804,0,31600,-11598,968,0,45,-10768,-10488,0,0,1
805,805,0,31600,-11598,968,0,45,-10768,-10488,1,0,1
806,806,0,31600,-11598,968,0,45,-10647,-10920,0,0,1
807,807,0,31600,-11598,968,0,45,-10647,-10920,0,0,1
808,808,0,31600,-11598,968,0,45,-10647,-10920,0,0,1
809,809,0,31600,-11598,968,0,45,-10647,-10920,0,0,1
810,810,0,31600,-11598,968,0,45,-10647,-10920,0,0,1
811,811,0,31600,-11598,968,0,45,-10647,-10920,0,0,1
812,812,0,31600,-11598,968,0,45,-10647,-10920,0,0,1
813,813,0,31600,-11598,968,0,45,-10647,-10920,0,0,1
814,814,0,31600,-11598,968,0,45,-10647,-10920,0,0,1
815,815,0,31600,-11598,968,0,45,-10647,-10920,0,0,1
816,816,0,31600,-11598,968,0,45,-10647,-10920,0,0,1
817,817,0,31600,-11598,968,0,45,-10647,-10920,0,0,1
818,818,0,31600,-11598,968,0,45,-10647,-10920,0,0,1
819,819,0,31600,-11598,968,0,45,-10647,-10920,0,0,1
